id,magnitude,place,country,time,longitude,latitude,depth
us6000tluu,4.4,"151 km NW of Uken, Japan",Japan,2026-08-19 11:43:27 UTC,127.9755,29.0998,227.931
pr71528978,2.92,"7 km NNE of Brenas, Puerto Rico",Puerto Rico,2026-08-19 11:16:28 UTC,-66.3171666666667,18.5313333333333,75.13
aka2026qjrjwb,2.9,"199 km E of Atka, Alaska",Alaska,2026-08-19 11:10:11 UTC,-171.337,51.881,5.6
us6000tlun,4.8,"18 km SSW of Balangonan, Philippines",Philippines,2026-08-19 11:01:37 UTC,125.2714,5.4275,84.483
us6000tlum,4.7,"80 km N of Ruteng, Indonesia",Indonesia,2026-08-19 10:44:59 UTC,120.4442,-7.8858,10.179
us6000tly9,2.5,"102 km WSW of Adak, Alaska",Alaska,2026-08-19 10:44:48 UTC,-177.9603,51.4557,61.289
aka2026qjqeaw,2.9,"59 km SSE of Atka, Alaska",Alaska,2026-08-19 10:33:32 UTC,-173.972,51.679,20.0
us6000tluz,4.4,"20 km WNW of San Bartolo, Peru",Peru,2026-08-19 10:28:05 UTC,-76.9552,-12.3156,54.038
us6000tluk,4.4,"17 km SSW of Bahía Solano, Colombia",Colombia,2026-08-19 10:07:18 UTC,-77.4357,6.0705,10.0
us6000tluh,4.7,"114 km E of Hihifo, Tonga",Tonga,2026-08-19 09:07:19 UTC,-172.7309,-15.9165,10.0
us6000tlud,4.1,"97 km ENE of Khorugh, Tajikistan",Tajikistan,2026-08-19 08:34:13 UTC,72.4938,37.9494,121.958
us6000tlxm,3.7,"134 km WSW of Adak, Alaska",Alaska,2026-08-19 08:22:38 UTC,-178.2891,51.2451,45.41
us6000tly2,2.6,"262 km ESE of Attu Station, Alaska",Alaska,2026-08-19 07:44:19 UTC,176.8311,52.0677,9.618
ci41529896,3.64,"14 km N of Warner Springs, CA",CA,2026-08-19 07:31:35 UTC,-116.652,33.4063333333333,4.73
us6000tlxz,2.9,"260 km ESE of Attu Station, Alaska",Alaska,2026-08-19 07:27:39 UTC,176.8034,52.0694,5.658
us6000tlxy,3.7,"274 km ESE of Attu Station, Alaska",Alaska,2026-08-19 07:25:52 UTC,176.8807,51.8677,10.0
us6000tlxr,2.5,"108 km S of Sand Point, Alaska",Alaska,2026-08-19 07:02:35 UTC,-160.3046,54.3661,10.0
aka2026qjicgs,2.7,"23 km NNW of Susitna, Alaska",Alaska,2026-08-19 06:31:59 UTC,-150.751,61.72,51.9
us6000tltz,2.9,"18 km ENE of Okanagan Falls, Canada",Canada,2026-08-19 06:17:46 UTC,-119.342,49.4239,10.0
us6000tltq,4.7,"265 km SSE of Dunhuang, China",China,2026-08-19 05:22:24 UTC,95.5097,37.8621,10.0
us6000tltj,4.4,"42 km N of Ruteng, Indonesia",Indonesia,2026-08-19 04:57:07 UTC,120.4092,-8.235,10.0
us6000tltg,4.6,"36 km WNW of Ollagüe, Chile",Chile,2026-08-19 04:51:47 UTC,-68.5483,-21.0451,124.813
us6000tlta,4.8,"62 km NNE of Namuac, Philippines",Philippines,2026-08-19 04:22:54 UTC,121.324,19.1513,10.0
us6000tlt9,5.2,"66 km NNW of Ende, Indonesia",Indonesia,2026-08-19 03:13:29 UTC,121.4389,-8.2837,30.365
us6000tlt2,3.5,"89 km S of Sand Point, Alaska",Alaska,2026-08-19 02:32:07 UTC,-160.2378,54.5435,35.0
aka2026qizwax,2.5,"38 km ESE of Nikolski, Alaska",Alaska,2026-08-19 02:24:33 UTC,-168.343,52.784,45.2
us6000tlt1,4.5,"134 km WNW of Hihifo, Tonga",Tonga,2026-08-19 02:20:00 UTC,-174.8659,-15.3235,236.641
aka2026qizrrl,2.5,"113 km SSE of Sand Point, Alaska",Alaska,2026-08-19 02:19:22 UTC,-159.705,54.43,20.4
nn00923484,3.01,"76 km ENE of Tonopah, Nevada",Nevada,2026-08-19 01:59:59 UTC,-116.4914,38.432,11.6578
nn00923474,2.85,"75 km ENE of Tonopah, Nevada",Nevada,2026-08-19 01:59:46 UTC,-116.4963,38.4312,11.4209
us6000tlss,4.6,"74 km NE of Ruteng, Indonesia",Indonesia,2026-08-19 01:44:50 UTC,121.0211,-8.2229,10.0
aka2026qiyeoy,2.6,"46 km WSW of Cantwell, Alaska",Alaska,2026-08-19 01:34:56 UTC,-149.784,63.203,10.0
us6000tltd,2.9,"118 km WSW of Adak, Alaska",Alaska,2026-08-19 01:27:17 UTC,-178.1955,51.4415,11.532
us7000tbqq,4.5,"96 km NNW of Kandrian, Papua New Guinea",Papua New Guinea,2026-08-19 00:56:23 UTC,149.0668,-5.4802,7.472
us6000tls7,4.8,"76 km NNW of Ende, Indonesia",Indonesia,2026-08-19 00:11:39 UTC,121.3989,-8.2072,35.0
us6000tls8,4.4,"81 km E of Petropavlovsk-Kamchatsky, Russia",Russia,2026-08-19 00:06:38 UTC,159.8373,53.1738,66.555
us6000tls5,4.6,"75 km NW of Ende, Indonesia",Indonesia,2026-08-18 23:59:16 UTC,121.2068,-8.3338,35.0
aka2026qiuzyy,2.7,"52 km S of Cantwell, Alaska",Alaska,2026-08-18 23:59:09 UTC,-148.851,62.926,64.7
us6000tls4,4.2,"282 km WNW of Houma, Tonga",Tonga,2026-08-18 23:53:51 UTC,-177.7738,-20.1316,504.905
us6000tn6h,4.3,"63 km ENE of Ruteng, Indonesia",Indonesia,2026-08-18 23:39:23 UTC,121.0201,-8.4546,10.0
us6000tlu5,2.8,"194 km SSE of Atka, Alaska",Alaska,2026-08-18 22:54:27 UTC,-172.7195,50.7105,10.0
us6000tn4w,4.3,"17 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-18 22:32:49 UTC,119.9835,-8.3656,10.0
us6000tn6p,4.3,Chagos Archipelago region,Chagos Archipelago region,2026-08-18 22:31:10 UTC,68.5014,-5.0065,10.0
us6000tlrt,4.5,"59 km N of Ruteng, Indonesia",Indonesia,2026-08-18 22:26:55 UTC,120.4279,-8.0711,35.0
us6000tlrq,4.4,"274 km SSE of Dunhuang, China",China,2026-08-18 21:59:55 UTC,95.414,37.7577,10.0
nc75420867,2.61,"11 km SW of Round Valley, CA",CA,2026-08-18 21:54:59 UTC,-118.691,37.3456666666667,14.35
us6000tlrj,5.5,"269 km SSE of Dunhuang, China",China,2026-08-18 21:36:27 UTC,95.5438,37.8333,6.0
us6000tlre,4.7,"78 km NNW of Ende, Indonesia",Indonesia,2026-08-18 21:11:40 UTC,121.3656,-8.1964,35.0
us6000tlty,2.7,"112 km SSE of Atka, Alaska",Alaska,2026-08-18 21:06:17 UTC,-173.3927,51.3164,3.304
aka2026qioxsy,2.9,"7 km WSW of Point MacKenzie, Alaska",Alaska,2026-08-18 20:56:40 UTC,-150.11,61.332,38.1
us6000tlr9,4.7,"60 km NNW of Ende, Indonesia",Indonesia,2026-08-18 20:50:15 UTC,121.5131,-8.3121,10.0
us6000tlu2,2.6,"150 km E of Atka, Alaska",Alaska,2026-08-18 20:46:23 UTC,-172.0301,51.9931,10.0
us6000tn6r,4.3,"5 km S of Ruteng, Indonesia",Indonesia,2026-08-18 20:31:40 UTC,120.4553,-8.6641,10.0
us6000tlr0,4.7,"77 km NW of Ende, Indonesia",Indonesia,2026-08-18 20:28:55 UTC,121.1792,-8.3363,10.0
us6000tn6e,4.4,"43 km N of Ruteng, Indonesia",Indonesia,2026-08-18 20:19:42 UTC,120.4537,-8.2163,10.0
us6000tlqv,4.9,"77 km NW of Ende, Indonesia",Indonesia,2026-08-18 20:15:41 UTC,121.2517,-8.2731,10.0
us6000tn6d,4.6,"93 km N of Ruteng, Indonesia",Indonesia,2026-08-18 20:08:02 UTC,120.4967,-7.764,10.0
us6000tn6c,4.2,"104 km WNW of Panguna, Papua New Guinea",Papua New Guinea,2026-08-18 20:07:15 UTC,154.6792,-5.8189,297.055
us6000tn6q,4.3,"143 km NW of Saga, China",China,2026-08-18 19:59:08 UTC,84.2762,30.3201,10.0
us6000tlqq,5.2,"52 km SSW of Jurm, Afghanistan",Afghanistan,2026-08-18 19:51:10 UTC,70.6871,36.4032,215.01
us6000tn6a,4.3,"46 km NE of Ruteng, Indonesia",Indonesia,2026-08-18 19:37:32 UTC,120.7301,-8.2855,10.0
aka2026qildly,2.9,"33 km ESE of Point Possession, Alaska",Alaska,2026-08-18 19:03:12 UTC,-150.174,60.762,49.3
us6000tlqk,4.9,"72 km NW of Ende, Indonesia",Indonesia,2026-08-18 19:03:07 UTC,121.2251,-8.349,10.0
us6000tlqf,4.3,"24 km NNW of Herāt, Afghanistan",Afghanistan,2026-08-18 18:51:08 UTC,62.0831,34.5476,10.0
us6000tn65,4.4,"45 km ENE of Ruteng, Indonesia",Indonesia,2026-08-18 18:29:47 UTC,120.8504,-8.4566,10.0
us6000tn61,4.1,"51 km NNW of Ruteng, Indonesia",Indonesia,2026-08-18 18:15:53 UTC,120.2543,-8.1915,10.0
us6000tn63,4.1,"12 km E of Ruteng, Indonesia",Indonesia,2026-08-18 18:12:52 UTC,120.5816,-8.5977,10.0
us6000tn60,4.6,south of Tonga,south of Tonga,2026-08-18 18:03:56 UTC,-175.0821,-24.7454,10.0
us6000tn62,4.5,"62 km ENE of Colonia, Micronesia",Micronesia,2026-08-18 18:01:08 UTC,138.6099,9.8147,10.0
nn00923448,2.54,"20 km ESE of Silver Springs, Nevada",Nevada,2026-08-18 18:00:14 UTC,-119.013,39.3336,7.097
us6000tltv,2.5,"226 km WSW of Adak, Alaska",Alaska,2026-08-18 17:59:02 UTC,-179.6501,51.0951,14.959
pr71528918,3.42,"82 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-18 16:33:26 UTC,-64.8475,19.0803333333333,33.93
nc75420662,2.55,"28 km NW of Weaverville, CA",CA,2026-08-18 15:59:17 UTC,-123.218166666667,40.8708333333333,30.78
nn00923438,2.77,"75 km ENE of Tonopah, Nevada",Nevada,2026-08-18 15:12:03 UTC,-116.5121,38.4421,6.125
nc75420632,2.72,"50 km W of Petrolia, CA",CA,2026-08-18 14:59:49 UTC,-124.8765,40.354,17.58
aka2026qicfyg,2.6,"87 km SSE of Atka, Alaska",Alaska,2026-08-18 14:36:16 UTC,-173.727,51.468,20.0
hv75020262,2.62,"10 km NE of Pāhala, Hawaii",Hawaii,2026-08-18 14:18:38 UTC,-155.405,19.2703333333333,28.54
us6000tlnz,4.3,"39 km WSW of Kyelang, India",India,2026-08-18 14:10:03 UTC,76.6142,32.5029,45.866
us6000tlq9,3.2,"275 km ESE of Attu Station, Alaska",Alaska,2026-08-18 13:40:35 UTC,176.9364,51.9189,10.0
ci41529160,2.69,"35 km NNW of Santa Barbara Is., CA",CA,2026-08-18 13:12:45 UTC,-119.214,33.7623333333333,0.74
us6000tlq8,3.4,"87 km SSW of Unalaska, Alaska",Alaska,2026-08-18 13:05:16 UTC,-166.8684,53.1173,25.542
aka2026qhzdez,2.6,"244 km WSW of Adak, Alaska",Alaska,2026-08-18 13:03:13 UTC,-179.857,50.986,10.3
aka2026qhylnk,3.0,"280 km ESE of Attu Station, Alaska",Alaska,2026-08-18 12:42:30 UTC,176.925,51.788,1.0
aka2026qhydao,2.7,"264 km ESE of Attu Station, Alaska",Alaska,2026-08-18 12:32:58 UTC,176.942,52.205,16.3
aka2026qhxvyy,2.9,"276 km ESE of Attu Station, Alaska",Alaska,2026-08-18 12:24:47 UTC,176.947,51.899,5.0
us6000tlnv,4.9,"79 km N of Ruteng, Indonesia",Indonesia,2026-08-18 12:03:50 UTC,120.5751,-7.9051,36.253
us6000tlmz,4.7,"72 km NNE of Ruteng, Indonesia",Indonesia,2026-08-18 12:00:13 UTC,120.6328,-7.9812,35.0
us6000tme3,4.8,south of Tonga,south of Tonga,2026-08-18 11:55:27 UTC,-175.2897,-24.8258,10.0
aka2026qhwbjb,2.5,"83 km WSW of Elfin Cove, Alaska",Alaska,2026-08-18 11:31:05 UTC,-137.676,57.942,11.6
us6000tlmt,4.7,"80 km N of Ruteng, Indonesia",Indonesia,2026-08-18 11:06:50 UTC,120.3661,-7.8898,10.259
aka2026qhvavz,2.9,"102 km SW of Adak, Alaska",Alaska,2026-08-18 11:00:30 UTC,-177.872,51.364,52.3
aka2026qhuzmh,2.7,"274 km ESE of Attu Station, Alaska",Alaska,2026-08-18 10:58:56 UTC,176.925,51.913,4.6
aka2026qhutkf,3.3,"231 km ESE of Attu Station, Alaska",Alaska,2026-08-18 10:51:56 UTC,176.286,51.986,5.0
us6000tlmq,4.7,"1 km WSW of Alhendín, Spain",Spain,2026-08-18 10:39:43 UTC,-3.6598,37.1061,10.0
aka2026qhtyhk,2.8,"276 km ESE of Attu Station, Alaska",Alaska,2026-08-18 10:27:35 UTC,176.944,51.898,2.6
aka2026qhtscl,2.7,"Rat Islands, Aleutian Islands, Alaska",Alaska,2026-08-18 10:20:49 UTC,178.268,51.869,120.8
us6000tlmc,4.6,"5 km ENE of Escúzar, Spain",Spain,2026-08-18 09:34:37 UTC,-3.7084,37.0875,10.0
us6000tlma,3.3,"89 km SE of King Cove, Alaska",Alaska,2026-08-18 09:04:45 UTC,-161.5087,54.4067,35.0
us6000tlm6,4.5,south of the Fiji Islands,south of the Fiji Islands,2026-08-18 09:02:35 UTC,-177.1264,-24.7429,130.03
us6000tlm3,4.8,"74 km N of Ruteng, Indonesia",Indonesia,2026-08-18 09:01:39 UTC,120.4656,-7.9353,33.11
us6000tllu,4.9,"2 km WSW of Granada, Spain",Spain,2026-08-18 08:37:44 UTC,-3.6311,37.1786,10.0
us6000tlm8,3.4,"275 km ESE of Attu Station, Alaska",Alaska,2026-08-18 08:31:45 UTC,176.8919,51.8603,10.0
pr71528888,2.53,"20 km SSW of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-18 08:02:38 UTC,-64.8353333333333,18.1481666666667,16.48
aka2026qhopyy,2.9,"41 km SSE of Akhiok, Alaska",Alaska,2026-08-18 07:48:02 UTC,-153.987,56.585,34.1
us6000tll5,4.4,"7 km N of Bintuni, Indonesia",Indonesia,2026-08-18 07:39:14 UTC,133.5244,-2.0424,40.602
us6000tlm5,2.7,"78 km SW of Atka, Alaska",Alaska,2026-08-18 07:16:49 UTC,-174.9696,51.671,26.104
us6000tlva,3.8,"8 km NNE of Catia La Mar, Venezuela",Venezuela,2026-08-18 07:07:16 UTC,-67.0068,10.6791,17.389
us6000tll0,4.3,"241 km S of Sanana, Indonesia",Indonesia,2026-08-18 06:45:39 UTC,125.9428,-4.243,381.022
us6000tlm2,3.2,"229 km ESE of Attu Station, Alaska",Alaska,2026-08-18 06:12:12 UTC,176.2914,52.0286,10.0
us6000tlkr,2.5,"23 km W of Pueblitos, New Mexico",New Mexico,2026-08-18 06:03:30 UTC,-107.0349,34.5876,4.921
us6000tlm1,3.0,"277 km ESE of Attu Station, Alaska",Alaska,2026-08-18 06:03:06 UTC,176.9585,51.9024,10.0
us6000tlkt,5.6,"154 km SSE of Teluk Dalam, Indonesia",Indonesia,2026-08-18 06:02:20 UTC,98.416,-0.6858,10.0
us6000tlkq,4.0,"33 km S of Champerico, Guatemala",Guatemala,2026-08-18 05:42:25 UTC,-91.927,13.9935,35.138
us6000tlkl,5.7,"95 km SW of Puerto Madero, Mexico",Mexico,2026-08-18 05:02:32 UTC,-93.1475,14.2298,10.0
pr71528893,2.98,"57 km NNE of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-18 04:49:46 UTC,-64.6568333333333,18.8298333333333,16.19
us6000tllz,3.2,"110 km S of Atka, Alaska",Alaska,2026-08-18 04:33:57 UTC,-174.2081,51.2036,35.0
aka2026qhibyg,2.7,"99 km SSW of Diomede, Alaska",Alaska,2026-08-18 04:31:56 UTC,-169.554,64.899,5.0
aka2026qhhxol,2.6,"168 km S of Adak, Alaska",Alaska,2026-08-18 04:26:59 UTC,-176.224,50.378,15.6
us6000tllw,2.7,"277 km ESE of Attu Station, Alaska",Alaska,2026-08-18 04:05:08 UTC,176.9266,51.8572,4.814
aka2026qhglnv,2.6,"92 km SE of Atka, Alaska",Alaska,2026-08-18 03:42:58 UTC,-173.413,51.526,20.0
us6000tlkf,3.1,"15 km WSW of Pueblitos, New Mexico",New Mexico,2026-08-18 03:40:13 UTC,-106.9376,34.5679,5.0
pr2026230000,3.87,"7 km SSE of La Romana, Dominican Republic",Dominican Republic,2026-08-18 03:33:07 UTC,-68.9501,18.3641,103.0
us6000tllm,3.1,"101 km SSE of Sand Point, Alaska",Alaska,2026-08-18 02:48:32 UTC,-160.188,54.4449,35.0
us6000tlk5,4.8,"46 km NNW of Ruteng, Indonesia",Indonesia,2026-08-18 02:42:38 UTC,120.2573,-8.2434,34.063
aka2026qhebzw,2.9,"98 km W of Anaktuvuk Pass, Alaska",Alaska,2026-08-18 02:31:40 UTC,-154.087,68.025,3.3
aka2026qhdrkl,2.5,"86 km ESE of Atka, Alaska",Alaska,2026-08-18 02:19:38 UTC,-173.039,51.887,61.2
aka2026qhcyts,3.0,"70 km NNW of Venetie, Alaska",Alaska,2026-08-18 01:58:23 UTC,-146.865,67.624,10.0
pr71528848,3.42,"110 km N of Suárez, Puerto Rico",Puerto Rico,2026-08-18 01:32:58 UTC,-65.7171666666667,19.417,45.06
us6000tljs,4.8,south of the Fiji Islands,south of the Fiji Islands,2026-08-18 01:10:03 UTC,-179.0793,-22.0411,576.355
us6000tn4y,4.6,"22 km NE of Port-Olry, Vanuatu",Vanuatu,2026-08-18 00:47:58 UTC,167.2353,-14.9125,158.298
us6000tll2,2.9,"288 km ESE of Attu Station, Alaska",Alaska,2026-08-18 00:47:19 UTC,177.0749,51.8224,13.312
us6000tll1,2.8,"108 km SSE of False Pass, Alaska",Alaska,2026-08-18 00:31:05 UTC,-162.5526,54.0145,12.636
us6000tn4v,4.3,"39 km NNW of Ruteng, Indonesia",Indonesia,2026-08-18 00:03:26 UTC,120.3453,-8.2749,10.0
us6000tlgm,5.3,"23 km ENE of Colonia, Micronesia",Micronesia,2026-08-17 22:53:11 UTC,138.3124,9.6219,10.0
us6000tml2,4.4,"32 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-17 22:48:40 UTC,120.0514,-8.2519,10.0
aka2026qgwiqw,2.5,"118 km SE of Akutan, Alaska",Alaska,2026-08-17 22:39:42 UTC,-164.443,53.423,10.0
aka2026qgwerx,3.0,"11 km WSW of Venetie, Alaska",Alaska,2026-08-17 22:35:16 UTC,-146.648,66.967,13.0
us6000tml1,4.2,"57 km NW of Ende, Indonesia",Indonesia,2026-08-17 22:19:28 UTC,121.3439,-8.433,10.0
nc75420282,3.0,"51 km W of Petrolia, CA",CA,2026-08-17 22:13:09 UTC,-124.886833333333,40.3405,14.89
us6000tlbz,5.1,Kuril Islands,Kuril Islands,2026-08-17 21:36:35 UTC,151.4834,46.4513,85.946
us6000tml0,4.5,"62 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-17 21:04:57 UTC,120.1069,-7.9741,10.0
aka2026qgsene,4.5,"41 km SW of Karluk, Alaska",Alaska,2026-08-17 20:35:10 UTC,-154.894,57.279,57.9
us6000tmkz,4.6,South Atlantic Ocean,South Atlantic Ocean,2026-08-17 20:20:26 UTC,-20.2946,-22.5639,10.0
usd0015efp,4.9,"214 km WSW of Longyearbyen, Svalbard and Jan Mayen",Svalbard and Jan Mayen,2026-08-17 19:51:23 UTC,7.0817,77.5472,10.0
usd0015efl,2.8,"15 km W of Pueblitos, New Mexico",New Mexico,2026-08-17 19:44:20 UTC,-106.946,34.6299,5.0
hv75019812,4.06,"16 km SSE of Honaunau-Napoopoo, Hawaii",Hawaii,2026-08-17 19:24:08 UTC,-155.827333333333,19.3153333333333,23.0
usd0015efc,4.9,"30 km NE of Colonia, Micronesia",Micronesia,2026-08-17 18:51:11 UTC,138.3349,9.6967,10.0
aka2026qgodma,2.8,"5 km NNW of Diamond Ridge, Alaska",Alaska,2026-08-17 18:33:59 UTC,-151.609,59.716,59.3
us6000tmkp,4.3,"76 km W of Sinabang, Indonesia",Indonesia,2026-08-17 18:19:45 UTC,95.6928,2.5086,10.0
usd0015ef3,4.6,"156 km NNW of Pototano, Indonesia",Indonesia,2026-08-17 18:10:05 UTC,117.182,-7.029,492.2
pr71528818,2.6,"6 km WSW of Guánica, Puerto Rico",Puerto Rico,2026-08-17 18:03:07 UTC,-66.9606666666667,17.9473333333333,12.82
us6000tmkn,4.2,east of Severnaya Zemlya,east of Severnaya Zemlya,2026-08-17 17:31:24 UTC,121.2601,80.6261,10.0
nc75420137,2.53,"18 km SW of Toms Place, CA",CA,2026-08-17 17:11:58 UTC,-118.832,37.4473333333333,3.68
us6000tmkj,4.4,"54 km NNE of Port-Olry, Vanuatu",Vanuatu,2026-08-17 16:12:47 UTC,167.3399,-14.6214,194.053
usd0015eeh,4.4,"42 km N of Labuan Bajo, Indonesia",Indonesia,2026-08-17 16:08:45 UTC,119.878,-8.1104,10.0
us6000tmki,4.2,"70 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-17 15:16:47 UTC,120.1199,-7.9049,10.0
us6000tmkh,4.2,"96 km NNE of Ruteng, Indonesia",Indonesia,2026-08-17 14:22:08 UTC,120.7217,-7.7764,10.0
usd0015ee6,4.4,"62 km NW of Ende, Indonesia",Indonesia,2026-08-17 14:12:28 UTC,121.334,-8.3779,10.0
usd0015ee2,5.0,"45 km NNW of Ruteng, Indonesia",Indonesia,2026-08-17 13:58:34 UTC,120.345,-8.221,10.0
usd0015edx,4.4,"94 km ESE of Sarangani, Philippines",Philippines,2026-08-17 13:26:34 UTC,126.229,5.0231,114.355
usd0015edt,4.9,"44 km NNE of Ruteng, Indonesia",Indonesia,2026-08-17 12:51:05 UTC,120.6721,-8.2712,30.025
usd0015eds,4.9,"68 km N of Ruteng, Indonesia",Indonesia,2026-08-17 12:39:35 UTC,120.3701,-8.0024,10.0
usd0015edq,5.8,"72 km E of Petropavlovsk-Kamchatsky, Russia",Russia,2026-08-17 12:38:03 UTC,159.7106,53.024,54.741
aka2026qgbqir,3.6,"85 km SW of Kaktovik, Alaska",Alaska,2026-08-17 12:18:20 UTC,-145.377,69.66,8.8
ci40674370,2.54,"12 km SSW of Lompoc, CA",CA,2026-08-17 12:08:23 UTC,-120.487,34.5343333333333,6.8
usd0015edb,5.1,"28 km SW of Kandrian, Papua New Guinea",Papua New Guinea,2026-08-17 11:00:23 UTC,149.3577,-6.3769,35.0
usd0015ed8,5.4,"75 km N of Ruteng, Indonesia",Indonesia,2026-08-17 10:44:49 UTC,120.4324,-7.9289,10.0
usd0015ed7,5.2,"81 km N of Ruteng, Indonesia",Indonesia,2026-08-17 10:42:41 UTC,120.5019,-7.8762,10.0
ci40674314,2.66,"12 km S of Lompoc, CA",CA,2026-08-17 09:42:46 UTC,-120.475666666667,34.5345,4.81
aka2026qfvunv,2.9,"55 km W of Anchor Point, Alaska",Alaska,2026-08-17 09:23:55 UTC,-152.817,59.853,102.1
usd0015ed1,4.8,"52 km NNW of Ende, Indonesia",Indonesia,2026-08-17 09:16:05 UTC,121.5192,-8.3911,10.0
usd0015ecv,4.5,"82 km ENE of Ruteng, Indonesia",Indonesia,2026-08-17 08:52:00 UTC,121.1463,-8.3011,23.728
usd0015ecs,4.4,south of the Fiji Islands,south of the Fiji Islands,2026-08-17 08:38:58 UTC,-179.6951,-23.9232,516.333
nc75419932,2.55,"2 km SE of Concord, CA",CA,2026-08-17 08:18:41 UTC,-121.996333333333,37.9513333333333,16.13
pr2026229001,3.76,"76 km NNE of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-17 08:02:56 UTC,-64.4056,18.9161,14.0
usd0015ecm,4.3,"105 km SW of Atocha, Bolivia",Bolivia,2026-08-17 07:59:11 UTC,-67.05,-21.4941,239.64
usd0015ecj,4.6,"3 km NNE of Takatsuki, Japan",Japan,2026-08-17 07:36:19 UTC,135.6311,34.8761,370.457
usd0015ech,4.9,"61 km NW of Ende, Indonesia",Indonesia,2026-08-17 07:20:32 UTC,121.2007,-8.5254,28.252
aka2026qfrosr,3.0,"51 km NNE of Chase, Alaska",Alaska,2026-08-17 07:17:16 UTC,-149.615,62.852,89.6
usd0015ecf,4.8,"159 km ESE of Saipan, Northern Mariana Islands",Northern Mariana Islands,2026-08-17 06:55:11 UTC,147.0932,14.5955,10.0
aka2026qfqrdq,2.5,"13 km NNE of Fox River, Alaska",Alaska,2026-08-17 06:50:05 UTC,-150.871,59.967,15.5
usd0015ebp,4.6,"43 km WNW of Turangi, New Zealand",New Zealand,2026-08-17 05:18:41 UTC,175.3138,-38.907,177.408
usd0015ebn,4.4,"95 km S of Ende, Indonesia",Indonesia,2026-08-17 05:09:28 UTC,121.7425,-9.7042,35.0
aka2026qfngls,3.8,"32 km E of Halibut Cove, Alaska",Alaska,2026-08-17 05:07:49 UTC,-150.655,59.604,34.9
usd0015ebk,4.7,"78 km S of Miyakojima, Japan",Japan,2026-08-17 04:54:44 UTC,125.3812,24.0829,10.0
usd0015ebj,5.2,"70 km NNW of Ende, Indonesia",Indonesia,2026-08-17 03:48:04 UTC,121.327,-8.2999,16.335
usd0015ebi,5.3,"68 km NNW of Ende, Indonesia",Indonesia,2026-08-17 03:36:39 UTC,121.407,-8.278,10.0
usd0015ebh,4.9,"90 km NE of Ruteng, Indonesia",Indonesia,2026-08-17 03:33:53 UTC,121.0947,-8.0913,10.0
aka2026qfjamr,3.1,"64 km SE of Denali National Park, Alaska",Alaska,2026-08-17 03:00:58 UTC,-150.679,63.2,133.9
usd0015ebf,4.2,"43 km NNW of Ende, Indonesia",Indonesia,2026-08-17 02:58:28 UTC,121.5676,-8.4617,10.0
usd0015ebc,4.8,"84 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-17 02:39:20 UTC,120.2556,-7.8295,29.528
aka2026qfihcb,2.7,"21 km SSW of Tyonek, Alaska",Alaska,2026-08-17 02:38:34 UTC,-151.332,60.901,94.3
aka2026qfhjhd,3.5,"141 km ESE of Cordova, Alaska",Alaska,2026-08-17 02:11:06 UTC,-143.311,60.171,1.1
pr71528753,3.14,"40 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-17 02:10:15 UTC,-64.9165,18.709,36.12
usd0015eb3,4.6,"99 km N of Ruteng, Indonesia",Indonesia,2026-08-17 01:42:12 UTC,120.4085,-7.7118,10.0
pr2026229000,3.55,"46 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-17 01:40:21 UTC,-64.9306,18.7603,18.0
usd0015eb2,4.5,"83 km N of Ruteng, Indonesia",Indonesia,2026-08-17 01:31:01 UTC,120.4398,-7.8539,10.0
usd0015eaz,4.2,"24 km ESE of Norak, Tajikistan",Tajikistan,2026-08-17 01:01:31 UTC,69.5974,38.3307,10.0
usd0015eb0,4.5,"35 km E of Poso, Indonesia",Indonesia,2026-08-17 01:01:29 UTC,121.0709,-1.3664,10.0
us6000tmje,4.6,"17 km NNE of Ruteng, Indonesia",Indonesia,2026-08-17 00:59:20 UTC,120.5271,-8.469,12.234
us6000tmjb,4.5,"90 km N of Ruteng, Indonesia",Indonesia,2026-08-17 00:56:34 UTC,120.4738,-7.7905,10.872
us6000tmja,4.7,"87 km N of Ruteng, Indonesia",Indonesia,2026-08-17 00:53:02 UTC,120.3418,-7.8322,19.57
usd0015eay,5.5,"73 km NNW of Ende, Indonesia",Indonesia,2026-08-17 00:46:39 UTC,121.441,-8.22,5.134
usd0015eav,4.5,"59 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-17 00:27:36 UTC,120.1614,-8.0332,35.0
us6000tmj8,4.6,"226 km SSE of ‘Ohonua, Tonga",Tonga,2026-08-17 00:25:55 UTC,-174.2748,-23.2848,10.0
